Key;Label;Table.Column;EntityType;Risk;Prob;Model;ColumnLines;Column
1;RPT000001;ACCESS_INHERITED_FROM_CODES.code;Filiacao;5;0.85;NERDictionary;22;PP
2;RPT000002;ACCESS_INHERITED_FROM_CODES.description;Nome;1;0.85;NERDictionary;22;Autor
3;RPT000003;ACCESS_INHERITED_FROM_CODES.description;Nome;1;0.85;NERDictionary;22;Autor
4;RPT000004;ACCESS_INHERITED_FROM_CODES.description;Nome;1;0.85;NERDictionary;22;Autor
5;RPT000005;ACCESS_INHERITED_FROM_CODES.description;Nome;1;0.85;NERDictionary;22;Autor
6;RPT000006;ACCESS_INHERITED_FROM_CODES.description;Nome;1;0.85;NERDictionary;22;Corrente
7;RPT000007;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
8;RPT000008;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
9;RPT000009;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
10;RPT000010;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
11;RPT000011;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
12;RPT000012;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
13;RPT000013;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
14;RPT000014;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
15;RPT000015;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
16;RPT000016;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
17;RPT000017;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
18;RPT000018;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
19;RPT000019;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
20;RPT000020;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
21;RPT000021;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
22;RPT000022;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
23;RPT000023;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
24;RPT000024;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
25;RPT000025;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
26;RPT000026;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
27;RPT000027;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
28;RPT000028;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
29;RPT000029;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
30;RPT000030;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
31;RPT000031;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
32;RPT000032;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
33;RPT000033;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
34;RPT000034;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
35;RPT000035;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
36;RPT000036;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
37;RPT000037;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
38;RPT000038;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
39;RPT000039;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
40;RPT000040;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
41;RPT000041;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
42;RPT000042;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
43;RPT000043;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
44;RPT000044;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
45;RPT000045;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
46;RPT000046;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
47;RPT000047;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
48;RPT000048;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
49;RPT000049;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
50;RPT000050;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
51;RPT000051;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
52;RPT000052;ACL_PENDING_OPERATIONS.inherited_from;Filiacao;5;0.8500000000000006;NERDictionary;12476;PP
53;RPT000053;ACTIONS.description;Filiacao;5;0.85;NERDictionary;5;Nacional
54;RPT000054;ACTIONS.name;Filiacao;5;0.85;NERDictionary;5;Nacional
55;RPT000055;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;VISEU
56;RPT000056;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;VISEU
57;RPT000057;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;VISEU
58;RPT000058;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;VISEU
59;RPT000059;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;COUTO
60;RPT000060;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;COUTO
61;RPT000061;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;VISEU
62;RPT000062;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;VISEU
63;RPT000063;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;COUTO
64;RPT000064;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;COUTO
65;RPT000065;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;COUTO
66;RPT000066;ALARMS_ACTIVE_EVENT.subject;DesignacaoCP;1;0.8499999999999998;NERDictionary;228;COUTO
67;RPT000067;ALARMS_ACTIVE_EVENT.msg_text;Nome;1;0.85;NERDictionary;228;Alexandra
68;RPT000068;ALARMS_ACTIVE_EVENT.msg_text;Nome;1;0.85;NERDictionary;228;Carrilho
69;RPT000069;BOOK_FIELDS.default_value;Nome;1;0.85;NERDictionary;214;Nova
70;RPT000070;BOOKS.description;Filiacao;5;0.85;NERDictionary;17;Conselho
71;RPT000071;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Lisboa
72;RPT000072;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Lisboa
73;RPT000073;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Lisboa
74;RPT000074;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Lisboa
75;RPT000075;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Lisboa
76;RPT000076;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Portugal
77;RPT000077;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Portugal
78;RPT000078;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Lisboa
79;RPT000079;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Braz
80;RPT000080;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Heleno
81;RPT000081;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Braz
82;RPT000082;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Heleno
83;RPT000083;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Braz
84;RPT000084;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;Heleno
85;RPT000085;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;COSTA
86;RPT000086;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;COSTA
87;RPT000087;CARD_ENTITIES.name;Profissao;1;0.8499999999999998;NERDictionary;30490;SEGURANÇA
88;RPT000088;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;LISBOA
89;RPT000089;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;LISBOA
90;RPT000090;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;LISBOA
91;RPT000091;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;LISBOA
92;RPT000092;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;LISBOA
93;RPT000093;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
94;RPT000094;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
95;RPT000095;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
96;RPT000096;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
97;RPT000097;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
98;RPT000098;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
99;RPT000099;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
100;RPT000100;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
101;RPT000101;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
102;RPT000102;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
103;RPT000103;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
104;RPT000104;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
105;RPT000105;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
106;RPT000106;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
107;RPT000107;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
108;RPT000108;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
109;RPT000109;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
110;RPT000110;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
111;RPT000111;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
112;RPT000112;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
113;RPT000113;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
114;RPT000114;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
115;RPT000115;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
116;RPT000116;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
117;RPT000117;CARD_ENTITIES.office;Nome;1;0.8500000000000003;NERDictionary;30490;Lisboa
118;RPT000118;CARD_FIELDS.card_field_value;DesignacaoCP;1;0.85;NERDictionary;240361;Saúde
119;RPT000119;CARD_FIELDS.card_field_value;DesignacaoCP;1;0.85;NERDictionary;240361;Luís
120;RPT000120;CARD_FIELDS.card_field_value;DesignacaoCP;1;0.85;NERDictionary;240361;Rúben
121;RPT000121;CARD_FIELDS.card_field_value;DesignacaoCP;1;0.85;NERDictionary;240361;Frota
122;RPT000122;CARD_FIELDS.card_field_value;DesignacaoCP;1;0.85;NERDictionary;240361;AÇORES
123;RPT000123;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Portal
124;RPT000124;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Estradas
125;RPT000125;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Portugal
126;RPT000126;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;segurança
127;RPT000127;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Técnico
128;RPT000128;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Técnico
129;RPT000129;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Estradas
130;RPT000130;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Portugal
131;RPT000131;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Portugal
132;RPT000132;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Estradas
133;RPT000133;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Portugal
134;RPT000134;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Estradas
135;RPT000135;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Portugal
136;RPT000136;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Gonçalves
137;RPT000137;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
138;RPT000138;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Gonçalves
139;RPT000139;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
140;RPT000140;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Oliveira
141;RPT000141;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Gonçalves
142;RPT000142;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
143;RPT000143;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Gonçalves
144;RPT000144;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
145;RPT000145;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Gonçalves
146;RPT000146;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
147;RPT000147;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
148;RPT000148;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Gonçalves
149;RPT000149;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
150;RPT000150;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Gonçalves
151;RPT000151;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Sousa
152;RPT000152;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Oliveira
153;RPT000153;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Frota
154;RPT000154;CARD_FIELDS.card_field_value_indexed;Nome;1;0.8500000000000004;NERDictionary;240361;Abreu
155;RPT000155;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;LISBOA
156;RPT000156;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;LISBOA
157;RPT000157;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
158;RPT000158;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
159;RPT000159;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
160;RPT000160;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
161;RPT000161;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
162;RPT000162;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
163;RPT000163;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
164;RPT000164;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
165;RPT000165;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lista
166;RPT000166;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Campos
167;RPT000167;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
168;RPT000168;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
169;RPT000169;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Portugal
170;RPT000170;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
171;RPT000171;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
172;RPT000172;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
173;RPT000173;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
174;RPT000174;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Portugal
175;RPT000175;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
176;RPT000176;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
177;RPT000177;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
178;RPT000178;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
179;RPT000179;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lista
180;RPT000180;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Campos
181;RPT000181;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
182;RPT000182;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
183;RPT000183;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;PEREIRA
184;RPT000184;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;CRUZ
185;RPT000185;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Victor
186;RPT000186;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lisboa
187;RPT000187;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Portugal
188;RPT000188;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;PEREIRA
189;RPT000189;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;CRUZ
190;RPT000190;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
191;RPT000191;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
192;RPT000192;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
193;RPT000193;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
194;RPT000194;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lisboa
195;RPT000195;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Victor
196;RPT000196;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Portugal
197;RPT000197;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
198;RPT000198;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
199;RPT000199;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
200;RPT000200;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
201;RPT000201;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lista
202;RPT000202;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Campos
203;RPT000203;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
204;RPT000204;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
205;RPT000205;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;LISBOA
206;RPT000206;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Abril
207;RPT000207;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;LISBOA
208;RPT000208;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
209;RPT000209;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
210;RPT000210;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
211;RPT000211;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
212;RPT000212;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Abril
213;RPT000213;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
214;RPT000214;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
215;RPT000215;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
216;RPT000216;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
217;RPT000217;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lista
218;RPT000218;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Campos
219;RPT000219;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
220;RPT000220;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
221;RPT000221;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;LISBOA
222;RPT000222;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alves
223;RPT000223;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Redol
224;RPT000224;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;LISBOA
225;RPT000225;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
226;RPT000226;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
227;RPT000227;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
228;RPT000228;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
229;RPT000229;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alves
230;RPT000230;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Redol
231;RPT000231;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
232;RPT000232;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
233;RPT000233;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
234;RPT000234;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
235;RPT000235;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lista
236;RPT000236;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Campos
237;RPT000237;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
238;RPT000238;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
239;RPT000239;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
240;RPT000240;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
241;RPT000241;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
242;RPT000242;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
243;RPT000243;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lista
244;RPT000244;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Campos
245;RPT000245;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
246;RPT000246;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
247;RPT000247;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Saúde
248;RPT000248;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Saúde
249;RPT000249;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Sofia
250;RPT000250;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Alexandra
251;RPT000251;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Amaro
252;RPT000252;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Matos
253;RPT000253;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Lista
254;RPT000254;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Campos
255;RPT000255;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
256;RPT000256;CARD_LOGS.log_text;Nome;1;0.8499999999999972;NERDictionary;295204;Classificador
